epoches:  50 | fidelity:0.609605 | time:2020-02-07 22:24:51 | duration:0.080000
epoches:  60 | fidelity:0.660996 | time:2020-02-07 22:25:45 | duration:0.090000
epoches:  70 | fidelity:0.680927 | time:2020-02-07 22:26:40 | duration:0.110000
epoches:  80 | fidelity:0.715530 | time:2020-02-07 22:27:34 | duration:0.120000
epoches:  90 | fidelity:0.734491 | time:2020-02-07 22:28:29 | duration:0.140000
epoches:   0 | fidelity:0.751505 | time:2020-02-07 22:29:24 | duration:0.000000
epoches:  10 | fidelity:0.766812 | time:2020-02-07 22:30:18 | duration:0.020000
epoches:  20 | fidelity:0.780059 | time:2020-02-07 22:31:13 | duration:0.030000
epoches:  30 | fidelity:0.790665 | time:2020-02-07 22:32:08 | duration:0.050000
epoches:  40 | fidelity:0.798336 | time:2020-02-07 22:33:02 | duration:0.060000
epoches:  50 | fidelity:0.802905 | time:2020-02-07 22:33:57 | duration:0.080000
epoches:  60 | fidelity:0.804486 | time:2020-02-07 22:34:52 | duration:0.090000
epoches:  70 | fidelity:0.803457 | time:2020-02-07 22:35:46 | duration:0.110000
epoches:  80 | fidelity:0.800342 | time:2020-02-07 22:36:41 | duration:0.120000
epoches:  90 | fidelity:0.795666 | time:2020-02-07 22:37:36 | duration:0.140000
epoches:   0 | fidelity:0.789869 | time:2020-02-07 22:38:30 | duration:0.000000
epoches:  10 | fidelity:0.783275 | time:2020-02-07 22:39:25 | duration:0.020000
epoches:  20 | fidelity:0.776110 | time:2020-02-07 22:40:20 | duration:0.030000
epoches:  30 | fidelity:0.768528 | time:2020-02-07 22:41:16 | duration:0.050000
epoches:  40 | fidelity:0.760645 | time:2020-02-07 22:42:15 | duration:0.060000
epoches:  50 | fidelity:0.752563 | time:2020-02-07 22:43:14 | duration:0.080000
epoches:  60 | fidelity:0.744388 | time:2020-02-07 22:44:16 | duration:0.100000
epoches:  70 | fidelity:0.736238 | time:2020-02-07 22:45:16 | duration:0.110000
epoches:  80 | fidelity:0.728239 | time:2020-02-07 22:46:19 | duration:0.130000
epoches:  90 | fidelity:0.720520 | time:2020-02-07 22:47:18 | duration:0.150000
epoches:   0 | fidelity:0.713202 | time:2020-02-07 22:48:20 | duration:0.000000
epoches:  10 | fidelity:0.706394 | time:2020-02-07 22:49:18 | duration:0.020000
epoches:  20 | fidelity:0.700191 | time:2020-02-07 22:50:16 | duration:0.030000
epoches:  30 | fidelity:0.694682 | time:2020-02-07 22:51:15 | duration:0.050000
epoches:  40 | fidelity:0.689952 | time:2020-02-07 22:52:13 | duration:0.070000
epoches:  50 | fidelity:0.686073 | time:2020-02-07 22:53:12 | duration:0.080000
epoches:  60 | fidelity:0.683079 | time:2020-02-07 22:54:10 | duration:0.100000
epoches:  70 | fidelity:0.680956 | time:2020-02-07 22:55:09 | duration:0.120000
epoches:  80 | fidelity:0.679669 | time:2020-02-07 22:56:08 | duration:0.130000
epoches:  90 | fidelity:0.679189 | time:2020-02-07 22:57:08 | duration:0.150000
epoches:   0 | fidelity:0.679505 | time:2020-02-07 22:58:09 | duration:0.000000
epoches:  10 | fidelity:0.680636 | time:2020-02-07 22:59:17 | duration:0.020000
